"Number","Name","Game Limit","Desc1","Desc2","Desc3","Desc4","Desc5","Desc6","Weight","Type","Uses","Cost","Cost Type","Min Hit","Max Hit","AC","DR","Weapon","Armour","Worn On","Accuracy","Gettable","Req Str","Speed","Robable","Hit Msg","Miss Msg","Read Msg","Distruct Msg","Not Droppable","Destroy On Death","Retain After Uses","OpenRunic","OpenPlatinum","OpenGold","OpenSilver","OpenCopper","Class 0","Class 1","Class 2","Class 3","Class 4","Class 5","Class 6","Class 7","Class 8","Class 9","Race 0","Race 1","Race 2","Race 3","Race 4","Race 5","Race 6","Race 7","Race 8","Race 9","Negate 0","Negate 1","Negate 2","Negate 3","Negate 4","Negate 5","Negate 6","Negate 7","Negate 8","Negate 9","Ability 0","Ability Value 0","Ability 1","Ability Value 1","Ability 2","Ability Value 2","Ability 3","Ability Value 3","Ability 4","Ability Value 4","Ability 5","Ability Value 5","Ability 6","Ability Value 6","Ability 7","Ability Value 7","Ability 8","Ability Value 8","Ability 9","Ability Value 9","Ability 10","Ability Value 10","Ability 11","Ability Value 11","Ability 12","Ability Value 12","Ability 13","Ability Value 13","Ability 14","Ability Value 14","Ability 15","Ability Value 15","Ability 16","Ability Value 16","Ability 17","Ability Value 17","Ability 18","Ability Value 18","Ability 19","Ability Value 19"
1849,"astral trousers",0,"The bright sights of the astral plane move and quiver","across this pair of pale golden leggings. Made of an almost","weightless material, the feeling of immense magic radiates","from the fabric.",,,30,0,-1,2000,2,0,0,30,0,0,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,3,135,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,"astral gloves",0,"This pair of silky smooth gloves reflect an alien greyness","that moves about with a life of its own. At first glance","these gloves look flimsy, but upon further inspection reveal","a magical toughness that would offer fair protection to the","hands.",,30,0,-1,1000,2,0,0,30,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,135,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,"shadowy ankh",1,"This slim cross seems to defy description. One moment it","glows softly, yet is insubstantial, then next becomes","shadowy, occasionally waves of color ripple throughout.","Only a dim red light is always visible at the center. One","leg of the cross is a bit longer, the center of the shorter","is ribbed, and fits your hand comfortably.",40,0,-1,45,3,0,0,20,0,0,0,12,3,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,40,70,10,98,210,69,100,0,1267,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,"wyvernhide gauntlets",0,"These leather gauntlets are made from the hide of a wyvern.","The dull brown scales are extremely tough, and provide","excellent protection for the hands. Wyvernhide is highly","prized as wyverns are known for their ferocity in combat.",,,90,0,-1,2000,2,0,0,40,4,0,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,"wyvernhide boots",0,"This pair of boots have been fashioned from wyvern's hide.","They are extremely tough, providing protection from the toe","to the middle of the shin. The insides are lined with a soft","material, to provide comfort as well.",,,90,0,-1,2000,2,0,0,40,4,0,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,"adamantite ninjato",0,"This blade of bright adamantite looks sharp enough to split","a hair. The wooden hilt has been wrapped with fine black","leather, and the letter R has been stamped on the base.",,,,100,1,-1,100,2,7,21,10,0,2,0,0,1,1,50,1600,1,8235,8286,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,117,10,58,3,135,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,"scroll of eldritch fury",0,"This parchment is inscribed with runes of magic, but exactly","what is written can only be learned by reading it.",,,,,10,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,749,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,"adamantite ring",0,"This ring is crafted in the image of a dragon, encircling","itself to devour its tail. Written on the head of the","dragon is the letter ""R"".",,,,1,0,-1,10,3,0,0,0,0,0,0,13,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,135,20,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,"adamantite chainmail leggings",0,"These heavy leggings gleam with a shine all their own.","Crafted from adamantite, the chain links have been fasioned","with an experienced hand. While heavier then normal chain,","they also provide increased protection from attack.",,,250,0,-1,40,3,0,0,85,10,0,7,9,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-10,135,30,34,-3,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,"adamantite chain gauntlets",0,"This is a pair of elbow-length gauntlets, created from","adamantite metal. The gloves seem to have their own gleam,","and the links themselves show the excellence that only a","dwarven hand could bring.",,,210,0,-1,30,3,0,0,60,5,0,7,3,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,"adamantite chainmail coif",0,"Crafted expertly for snug fitting protection of the head,","these adamantite chain links look almost invincible to","the sharpest blade.",,,,210,0,-1,25,3,0,0,70,10,0,7,2,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,"adamantite scalemail tunic",0,"This suit of animal hide is covered with fist-shaped discs","of adamantite. Each one has been sewn into the hide,","clustered together in vital areas of the torso. On each disc","the rune of the dwarven tongue has been stamped, indicating","this fine suit of armour the work of ""Martok""",,1000,0,-1,120,3,0,0,240,70,0,8,11,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-12,135,30,34,-10,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,"adamantite scalemail leggings",0,"Discs of purest adamantite have been sewn together into the","thick hide of an animal. While the hide itself offers some","protection, the powerful metal covering offers even","greater protection to the legs of the wearer. On each disc","is stamped the dwarven letter for ""M"" indicating the master","craft of a dwarven smith.",450,0,-1,40,3,0,0,90,15,0,8,9,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-12,135,30,34,-3,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,"adamantite scale gauntlets",0,"Toughened animal hide is decorated with the fist sized","shapes of pure adamantite metal. While heavier then the norm","these gloves are clearly designed for the best protection","in combat, without the weight of platemail. On each piece","a dwarven rune has been stamped, showing the craftsman to","be of great prowess among dwarves.",350,0,-1,5,3,0,0,75,8,0,8,3,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,0,0,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,"adamantite enforced boots",0,"Boots of thick, heavy leather have been reinforced with","large bands of pure adamantite. The efficiency of the work","shows the boots to be of dwarven make, and their toughness","in combat can be seen by the naked eye.",,,300,0,-1,35,3,0,0,70,10,0,8,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-5,135,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,"starsteel plate boots",0,"You see before you, a pair of very fine boots. Thin,","overlapping starsteel plates reinforce the already sturdy","leather backdrop, providing amazing protection to your feet","and lower legs. Inside the boot is layered with the finest","doe-skin, to provide a soft padding as well as excellent",,350,0,-1,2,3,0,0,80,20,0,9,5,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-5,28,1,135,30,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,"starsteel plate gauntlets",0,"This pair of plate gauntlets is fashioned from the silver","blue metal known as starsteel. Dwarven worksmen have pounded","and fashioned the plates to maximize their durability and","protection.",,,400,0,-1,10,3,0,0,75,15,0,9,3,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,28,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,"starsteel greathelm",0,"This large helm is made of shining starsteel, as you hold it","up to the light it gleams a brilliant azure. It is obviously","work of the finest craftsmanship, but simple and efficient","as well.",,,550,0,-1,65,3,0,0,95,15,0,9,2,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,28,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,"starsteel plate leggings",0,"This is a pair of greaves made from shimmering starsteel.","They look to provide remarkable protection for the legs,","if the weight of the thick metal can be easily supported.",,,,650,0,-1,75,3,0,0,110,25,0,9,9,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-5,34,-7,28,1,135,30,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,"starsteel bracers",0,"These shining steel bracers have a bluish-silver glint in","the light. As you look more closely, you notice runes","etched into their surface, and upon further examination","you determine the runes to be of the dwarven language.",,,200,0,-1,3,3,0,0,15,10,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,"tattered white bible",0,"With curled edges, and visible tear marks, this book has","seen many days go by, and yet it somehow its pages seem to","have a bright, enduring whiteness to its paper. Within the","manual, written in silver, are the runes of a special, holy","prayer.",,30,9,1,60,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,42,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,"green dragon tunic",0,"Amazing to gaze at, this suit of green dragonhide was","obviously made by the hands of a master. Spiked ridges","along the back and shoulders give the wearer a powerful","prescence.",,,650,0,-1,15,3,0,0,220,25,0,5,11,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,0,0,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,"green dragon leggings",0,"Emerald green dragonhide make up this pair of leathery","leggings. Crafted by a supreme leatherworker, these leggings","offer powerful protection for the lower body, and yet are","very flexible.",,,125,0,-1,15,2,0,0,70,5,0,5,9,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,0,5,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,"green dragon helm",0,"This is a sturdy helm of green dragonhide, fashioned with","superb skill. You see it has extra padding so it may protect","the crown from blows with more protection then normal.",,,,125,0,-1,15,2,0,0,75,5,0,6,2,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,"green dragon gauntlets",0,"This is a pair of masterfully crafted gauntlets, made from","the hide of a green dragon. Very supple, they are soft and","warm to the touch, yet give excellent protection against","almost any attack.",,,125,0,-1,15,2,0,0,60,3,0,5,3,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,135,45,0,0,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,"green dragon boots",0,"This is a pair of skillfully crafted boots, made from the","green hide of a dragon. They come up almost to the knee and","are warm to the touch. Built for protection they are also","form-fitting and very comfortable.",,,115,0,-1,15,2,0,0,55,2,0,5,5,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,135,45,28,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,"wyvernhide helm",0,"This is a helm of thick, boiled, wyvern's hide. The brownish","scales look dull, but immensely sturdy, and you can tell","this helm was fashioned to offer decent protection for the","head.",,,90,0,-1,1500,2,0,0,40,5,0,6,2,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,"blood-stained manual",0,"The dark stain of blood covers this wicked tome in every","page corner, and crevice. Turning each page, reveals text","more vile and grotesque then the previous. In the midst of","wicked gloats, and stomach-turning torture, a rite of","unholy power can be found.",,20,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1384,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,"blessed scroll",0,"This holy writ details the exact prayers and intonations","necessary to gain the power to learn this spell.",,,,,10,9,1,60,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,42,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,"pristine scroll",0,"This holy writ details the exact prayers and intonations","necessary to gain the power to learn this spell.",,,,,10,9,1,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,42,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,"hide inscripted scroll",0,"Tattooed upon the hide of some ill fated humanoid are the","words to an unholy prayer, giving power to those wicked","enough to accept it.",,,,10,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,42,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,"platinum plate boots",0,"This is a pair of plate boots, lined with soft leather, and","fashion from platinum. The plates shine with a life of their","own, and ornate carvings show great mastery was used in the","making of these boots.",,,350,0,-1,50,2,0,0,90,20,0,9,5,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-5,28,1,97,0,135,50,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,"lunar chainmail boots",0,"This is a pair of black leather boots, rising from the toe","to just above the ankle. Sewn tightly about the boots are","links of a strange blue metal. The chain seems to glow","a metallic dark blue, and look strong enough to give decent","protection in combat.",,200,0,-1,15,3,0,0,65,6,0,7,5,0,1,0,8224,1,8224,1282,16778242,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,135,45,145,5,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,"belt of the crimson flame",0,"This is a wide leather strap with crimson metal scales","fastened tightly together around it. Each scale has the","mark of a flame stamped firmly upon it. The largest metal","piece also works as the buckle. It is somewhat stiff to bend","but flexible enough to wear around the waist.",,100,0,-1,10,3,0,0,20,5,0,8,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,"ogre-skin baldric",0,"The elegance of this baldric is found in its simplicity and","its plain utility. The thick hide of an ogre has been","tanned and studded with steel to provide excellent","protection.",,,50,0,-1,2000,2,0,0,15,0,0,0,10,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,30,0,859,0,0,0,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,"crimson inquisition mask",0,"These masks are worn by members of the Crimson Flame to hide","their identity and to intimidate prisoners put to the test","of witchcraft. This mask is composed of smooth crimson metal","and is featureless, save a pair of narrow eyeslits.",,,100,0,-1,10,3,0,0,25,5,0,8,15,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,-10,36,10,135,30,0,0,0,1,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,"turkey leg",0,"This giant turkey leg is easily the size of your fist!","It smells delicious, and has been roasted in a thick, gooey","red sauce. You can't help but get it all over yourself,","and consider having a second helping.",,,15,4,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,43,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,"scroll of chaos surge",0,"This parchment is inscribed with runes of magic, but exactly","what is written can only be learned by reading it.",,,,,10,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,748,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,"iron ring",0,"This is a plain iron ring, polished so that is gleams","brilliantly.",,,,,1,0,-1,5,1,0,0,1,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,"severed purple tentacle",0,"This is the deep purple tentacle of a mind flayer, brutally","severed from it's previous owner. It is cold and damp to","touch, and black ichor still oozes occasionally from the","wound.",,,5,10,-1,0,2,0,0,0,0,0,0,0,0,1,60,1725,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,"icy scroll",0,"This scroll is tinged blue and tied by a bright blue ribbon.","It seems to let off a vapor of some sort, and as you touch","it, your hands began to flare with pain, as if they had","been cut by something very sharp and cold, but no marks","appear on them.",,15,9,1,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1311,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,"long-spear",0,"This is a four foot long spear, used with both hands. It is","fairly quick and is a good defensive weapon, but it does not","do great damage.",,,,125,1,-1,25,1,5,13,10,0,3,0,0,0,1,50,1400,1,8230,8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,"great hydra statue",0,"This massive statue is a monstrous sculpture. Fashioned from","stone, it is carved into the form of a great draconic beast","with two huge heads sprouting from its shoulders. Each head","is nearly split in half by the maw it bears. The fangs of","each head are easily the size of greatswords, and count into","the hundreds.",9999,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,"wall",0,"This wall of cavern rock seems to have been smoothed down","through magical means. Upon closer inspection you can see a","small letter ""R"" that has been chiseled in reverse on its","dark surface.",,,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
