"Number","Name","Group","Index","Weapon Number","AC","DR","Follow","MR","Experience","Hit Points","HP Regen","Energy","Game Limit","Charm LvL","Charm RES","BS Defense","Active","Type","Undead","Alignment","Gender","Regen Time","Date Killed","Time Killed","Runic","Platinum","Gold","Silver","Copper","Move Msg","Death Msg","Greet Txt","Desc Txt","Talk Txt","Death Spell","Create Spell","Desc 1","Desc 2","Desc 3","Desc 4","Attack Type 0","Attack Accu/Spell 0","Attack % 0","Attack Min Hit/Cast % 0","Attack Max Hit/Cast LVL 0","Attack Hit Msg 0","Attack Dodge Msg 0","Attack Miss Msg 0","Attack Energy 0","Attack Hit Spell 0","Spell Number 0","Spell Cast % 0","Spell Cast LVL 0","Attack Type 1","Attack Accu/Spell 1","Attack % 1","Attack Min Hit/Cast % 1","Attack Max Hit/Cast LVL 1","Attack Hit Msg 1","Attack Dodge Msg 1","Attack Miss Msg 1","Attack Energy 1","Attack Hit Spell 1","Spell Number 1","Spell Cast % 1","Spell Cast LVL 1","Attack Type 2","Attack Accu/Spell 2","Attack % 2","Attack Min Hit/Cast % 2","Attack Max Hit/Cast LVL 2","Attack Hit Msg 2","Attack Dodge Msg 2","Attack Miss Msg 2","Attack Energy 2","Attack Hit Spell 2","Spell Number 2","Spell Cast % 2","Spell Cast LVL 2","Attack Type 3","Attack Accu/Spell 3","Attack % 3","Attack Min Hit/Cast % 3","Attack Max Hit/Cast LVL 3","Attack Hit Msg 3","Attack Dodge Msg 3","Attack Miss Msg 3","Attack Energy 3","Attack Hit Spell 3","Spell Number 3","Spell Cast % 3","Spell Cast LVL 3","Attack Type 4","Attack Accu/Spell 4","Attack % 4","Attack Min Hit/Cast % 4","Attack Max Hit/Cast LVL 4","Attack Hit Msg 4","Attack Dodge Msg 4","Attack Miss Msg 4","Attack Energy 4","Attack Hit Spell 4","Spell Number 4","Spell Cast % 4","Spell Cast LVL 4","Item Number 0","Item Uses 0","Item Drop % 0","Item Number 1","Item Uses 1","Item Drop % 1","Item Number 2","Item Uses 2","Item Drop % 2","Item Number 3","Item Uses 3","Item Drop % 3","Item Number 4","Item Uses 4","Item Drop % 4","Item Number 5","Item Uses 5","Item Drop % 5","Item Number 6","Item Uses 6","Item Drop % 6","Item Number 7","Item Uses 7","Item Drop % 7","Item Number 8","Item Uses 8","Item Drop % 8","Item Number 9","Item Uses 9","Item Drop % 9","Ability 0","Ability Value 0","Ability 1","Ability Value 1","Ability 2","Ability Value 2","Ability 3","Ability Value 3","Ability 4","Ability Value 4","Ability 5","Ability Value 5","Ability 6","Ability Value 6","Ability 7","Ability Value 7","Ability 8","Ability Value 8","Ability 9","Ability Value 9"
841,"starving pig",29,27,0,5,5,100,0,5.00,10,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3038,2814,9299,0,0,0,0,"This poor beast of labor shows signs of not being fed for days. Who","ever the owner was has either left it or forgotten about it, or more","sinistar things have happened. It looks up at you and lets out a weak","oink in your general direction and continues to scrounge for food.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,"chicken",29,28,0,0,0,100,150,500.00,200,50,1000,0,9999,9999,100,0,0,0,3,0,0,0,0,0,0,0,0,0,678,2815,9301,2002,0,996,0,"Clucking away, ignoring you all the while, this chicken pecks around","snatching at some piece of corn you didn't see, or a worm that popped","out of nowhere. It crawls across your foot, ignoring your presence","entirely, daring you to make yourself known.",1,65,60,1,2,2815,8307,8294,100,0,996,10,50,1,900,100,4,6,2815,8307,8294,100,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,139,20,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,"death chicken",37,0,0,50,5,100,110,5500.00,600,100,1000,0,9999,9999,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2758,2816,9303,2003,0,0,0,"A black mammoth beast is before you. A cross between some monster","and a chicken, its feathers are black as night and its beak seems","to have a wicked curve, ready to wreck havoc. You know not what plane","this beast may have come but it brings terror to your heart.",1,155,100,10,45,2816,8307,8294,200,0,1250,20,40,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,139,30,34,50,28,4,109,0,0,0,0,0,0,0,0,0,0,0
844,"ancient gypsy woman",0,0,1443,90,1,100,150,30000.00,2700,250,1000,1,9999,9999,100,0,3,0,3,2,8,0,0,0,1,100,3000,0,66,2817,9305,0,0,1120,0,"Decades have weathered the skin of this woman that she easily appears","to be almost one hundred years of age. She wears simple garb to go","with her walking stick and faded shawl. Her eyes have milked over","with age and you wonder if she even senses your prescence.",0,0,0,1,10,861,8297,8310,200,0,256,20,40,2,288,60,100,50,1,1,1,1000,0,937,30,40,2,802,80,100,50,1,1,1,166,0,938,40,40,2,1215,100,100,50,1,1,1,1000,0,60,50,40,0,0,0,0,0,0,0,0,0,0,1100,100,40,1443,-1,10,1442,-1,10,0,0,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,139,20,28,4,146,845,57,0,0,0,0,0,0,0,0,0,0,0
845,"gypsy protector",29,25,1651,50,5,90,110,50.00,600,90,1000,0,9999,9999,100,0,1,0,3,1,0,0,0,0,0,10,200,0,66,2817,9311,2002,0,938,0,"A great, burly man stands before you, arms like beer barrels. He","seems immensely imposing, even more so with the vile looking sword","strapped to his waist. His black eyes gaze at you, almost as if to","burn holes into your flesh. He is not to be trifeled with.",1,125,100,14,26,39,8297,8310,200,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,"white hart",5,25,0,5,5,100,150,50.00,100,100,1000,5,9999,9999,100,0,0,0,0,1,0,0,0,0,0,0,0,0,2933,2818,9313,0,0,0,0,"Prancing about like a king, this deer is true majesty in motion.","A crown of horns reach to the sky from atop his head and he gazes at","you with more then animal intelligence. The white fur makes it appear","as if new snow had just been sprinkled upon him.",1,100,100,100,500,2818,8307,8294,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30,57,0,78,0,146,848,0,0,0,0,0,0,0,0,0,0,0,0
847,"white doe",5,25,0,5,5,100,150,50.00,100,100,1000,5,9999,9999,100,0,0,0,0,2,0,0,0,0,0,0,0,0,2933,2818,9313,0,0,0,0,"Graceful as a sylvan queen, this deer is petite yet has a masterful","aura of grace. A fleece like pure snow causes the doe to almost","glow with a blinding light. She sniffs the air occasionally, aware of","your prescence, but you know only an evil soul would harm her.",1,100,100,100,500,2818,8307,8294,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30,57,0,78,0,146,848,0,0,0,0,0,0,0,0,0,0,0,0
848,"ivory golem",5,25,0,50,10,100,80,10000.00,900,100,1000,0,9999,9999,0,0,0,0,3,0,0,0,0,0,0,10,0,0,2932,2819,9315,0,0,0,0,"A massive metal statue of ivory inlaid with gold, it has two large","sapphires for eyes that are full of magical life. Standing almost","twelve feet tall it is a massive weapon of destruction, quick to turn","a skull or chest to mush with a strike from its huge fists.",1,135,70,10,90,2819,715,716,200,0,293,0,0,1,250,100,20,120,2819,715,716,1000,318,282,30,30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30,28,5,57,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0
849,"Ghost of Justice Darkbane",5,0,0,75,30,100,140,50.00,2500,500,1000,1,9999,9999,100,0,3,255,0,1,0,0,0,0,0,0,0,0,2820,2821,9317,0,0,0,0,"The image of the legendary paladin hovers before you. Even in death","he looks noble. With blond hair hanging to his shoulders, and emerald","eyes gazing at you with piercing justice. Two swords hang at his side","showing even in death he is never too slow to dole out justice.",2,721,50,100,65,1,1,1,1000,0,17,50,30,2,721,100,100,50,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,57,0,139,35,28,5,146,848,0,0,0,0,0,0,0,0,0,0
850,"Dark Mage",37,0,1231,65,5,100,110,2000000.00,3000,400,1000,1,9999,1000,100,0,0,0,2,1,4,0,0,5,20,1000,2000,0,66,2811,9323,0,0,1136,0,"The scent of death is apparent on this man like a second skin. His","ancient black eyes gaze at you like pools of the abyss. His gnarled","hands, skin stretched over bone like decrepit parchment, stroke his","dirty cotton beard, and he lets out a harsh, wretched laugh.",1,125,10,10,35,2811,8297,8310,100,0,294,25,40,2,1247,45,100,50,1,1,1,1000,0,143,50,40,2,391,60,100,40,1,1,1,100,0,937,45,40,2,899,70,100,50,1,1,1,1000,0,1041,65,40,2,1159,100,100,50,1,1,1,500,0,1024,100,40,0,0,25,1749,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,34,50,146,851,139,30,0,0,0,0,0,0,0,0,0,0
851,"colossal midnight dragon",29,50,0,70,40,100,130,3000000.00,3500,550,1000,1,9999,1000,100,0,3,0,2,1,2,0,0,0,0,0,0,0,2599,2839,9325,0,0,0,1101,"All light seems to be absorbed by the black scales of this beast.","It is impossible to gauge his size the way shadows dance around his","body, but clearly visible are its dark red eyes staring at you with","pure death. An aura of cold surrounds you, chilling your marrow.",1,180,30,115,190,2839,518,519,200,0,1033,100,40,1,190,60,100,200,431,521,522,300,0,0,0,0,1,185,80,180,500,523,524,525,600,0,0,0,0,2,1011,100,100,40,1,1,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,1,50,1444,1,20,0,0,75,1667,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,57,0,28,5,139,30,3,100,0,0,0,0,0,0,0,0,0,0
852,"Shadow Master",29,0,1495,35,4,100,70,500000.00,2600,300,1000,1,0,9999,100,0,0,0,2,1,20,0,0,0,5,0,0,0,66,2837,33,0,0,305,0,"Garbed in black shadow material, this man has a body like steel.","With the swift, graceful steps of a man who inflicts death, you see","nothing of his face save for his piercing eyes. The dragon on the","chest of his black ninja robes almost seems alive.",1,150,60,15,50,2776,8297,8310,200,0,0,0,0,1,150,90,75,180,48,8297,8310,200,0,0,0,0,1,150,100,200,370,477,8297,8310,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,-1,5,1790,-1,100,1961,-1,5,1676,-1,10,1843,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,75,139,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,"Mayor of Arlysia",29,10,1653,30,1,40,35,1000.00,100,20,1000,1,9999,9999,0,0,3,0,3,1,3,0,0,0,1,100,0,0,2740,2822,9327,0,0,1140,0,"This short pudgy man has seen better days. Wearing clothes he has","slept in, from his blood-shot eyes you are certain he is very sleep","deprived. He has the expression of a hunted animal making his beard","give an almost feral tinge. All the same he tries to be polite.",1,65,100,1,5,2822,8297,8310,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,-1,35,1777,-1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,"townsman",29,10,0,15,1,25,90,35.00,50,1,1000,0,9999,9999,0,0,0,0,3,1,0,0,0,0,0,0,4,1,356,2663,9109,2001,0,994,0,"A simple townsman, dressed in plain leathers and an old dusty hat he","throws you a grin and gives you a wave, obviously in high spirits.","From the way he laughs it was as if he was having the time of his","life though he seems to be doing nothing but walking around.",1,35,100,1,10,2663,715,716,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,"townswoman",29,10,0,10,1,100,150,50.00,25,2,1000,0,999,9999,0,0,0,0,3,2,0,0,0,0,0,0,0,10,356,2662,9111,2001,0,994,0,"Almost as plain as the simple dress she wears, this lady walks around","in complete confidence. She gazes at you, a seductive twinkle in her","eye, and blows a kiss in your direction as she keeps walking.",,0,25,100,1,5,2662,258,8479,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,"townsman",29,9,0,15,1,25,30,35.00,50,1,1000,0,15,25,0,0,0,0,3,1,0,0,0,0,0,0,4,1,356,2663,9581,2001,0,0,0,"A simple townsman, dressed in plain leathers and an old dusty hat he","looks at you warily as if some monster were about to burst forth","from your skull. You can tell he has had many sleepless nights and","doesnt seem to be eating well, truly something has disturbed him.",1,35,100,1,10,2663,715,716,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,"townswoman",29,9,0,10,1,100,20,50.00,25,2,1000,0,15,25,0,0,0,0,3,2,0,0,0,0,0,0,0,10,356,2662,9586,2001,0,0,0,"Almost as plain as the simple dress she wears, this lady looks as if","she has seen ghosts from the grave. She seems almost startled by you,","and holds in the urge to scream. Something terrible has happened to","cause this to any normal person.",0,25,100,1,5,2662,258,8479,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,"arlysian guardsman",29,12,1480,40,4,90,65,75.00,150,10,1000,0,30,100,25,0,0,0,3,1,0,0,0,0,0,2,5,15,8240,8241,9329,2002,0,0,0,"This is a scared-looking guard of the town. Wielding a greatsword","uncertainly, you wonder if he is green or has fought things that his","weapon is useless against. He gazes at you, wary of any tricks you","may pull, for he is only afraid of what he can't see.",1,125,70,8,30,8241,8297,8310,333,0,17,30,20,1,125,100,25,55,8464,8297,8310,333,0,0,0,0,0,0,0,0,45,1,1,1,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,-1,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,"Inquisitor Armandriel",29,0,512,55,7,100,200,5000.00,2900,700,1000,1,9999,9999,0,0,3,0,3,1,1,0,0,0,0,10,200,200,49,2823,9331,0,0,0,0,"A man of imperious strength and willpower, he stands before you, the","relic of a long forgotten order. He gazes at you, seeking out any","thing that might be magical, but his sight is not what it used to be.","He is adorned in crimson scale mail and bears a sabre at his side.",1,190,80,15,38,2823,8297,8310,200,0,0,0,0,1,190,100,80,180,48,8297,8310,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,1,100,1067,-1,1,1336,-1,1,1492,-1,1,1491,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,999,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,"Oik",29,0,0,5,5,0,25,50.00,100,10,1000,1,9999,9999,0,0,3,0,3,1,0,0,0,0,0,0,0,0,66,844,9337,0,0,0,0,"A simple innkeeper, you can guess by his gaunt body that business","has not been good. All the same he gives his customary greeting to","you and gives you a gap toothed smile.",,0,0,0,0,0,844,8297,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"Lud",29,0,0,25,25,100,0,50.00,100,10,1000,1,0,9999,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,9339,0,0,0,0,"A simple man of smithy, he is built much like an anvil, short and","bulky. Massive arms hang about his waist as his black eyes stare at","you from under large salt and pepper eyebrows. He makes an impatient","snort obviously having no time for chit chat.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,"Pastor Lander",5,0,1500,5,5,100,140,5000.00,2100,100,1000,1,9999,9999,0,0,3,0,4,1,1,0,0,0,0,100,2000,0,66,2983,9341,0,0,0,0,"A very elderly holy man is hunched over before you. He whispers a","prayer to himself before giving you the best smile he can muster. His","eyes were once sea blue but have now dulled to a light grey.",,2,721,75,100,40,1,1,1,1000,0,1146,25,40,2,211,100,100,40,1,1,1,1000,0,853,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,-1,10,275,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"Volum",0,0,0,5,5,100,0,5.00,10,0,1000,0,0,9999,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dressed here in simple wizards garb, this young apprentice bows to","you slightly, before waving his hand in the direction of his wares.","His blond hair seems to sparkle, and his eyes twinkle with youthful","glee or with greed, you are unsure which.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,"old hermit",0,0,0,99,99,100,150,0.00,9999,9999,1000,1,9999,9999,100,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9345,0,0,0,0,"This old, wizened man is garbed in plain grey robes tied together by","a belt of rope. Despite his incredible age he looks at you with","bright, keen eyes that almost seem to have a hint of glee.",,1,900,50,40,1100,714,715,716,100,0,0,0,0,2,391,100,100,40,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,999,28,5,34,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,"vampire minion",29,38,0,53,8,90,90,5500.00,500,50,1000,0,9999,100,60,0,1,1,2,1,0,0,0,0,0,94,124,0,66,2785,9273,2003,0,989,0,"Alluring ruby eyes gaze at you from an ashen white face. You are","almost enchanted by the beautiful features of this undead youngling","except for the fanged mouth which whispers to you in soothing tones","even as he is raising his hand to strike.",1,100,50,2,25,932,715,716,300,361,0,0,0,1,125,80,4,35,2747,715,716,300,949,0,0,0,1,145,90,35,50,169,8307,8294,300,952,0,0,0,2,991,100,100,20,1,1,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,139,20,185,1446,28,2,5,-100,0,0,0,0,0,0,0,0,0,0
867,"horned spider",29,22,0,30,10,80,80,7000.00,660,100,1000,0,9999,9999,0,0,2,0,2,0,0,0,0,0,0,0,0,0,8353,8354,45,2002,0,0,0,"This nightmare spider gazes at you with great anticipation. Large eye","clusters sits atop a great horned head. The entire body looks as","though it were encased in a great suit of thick armour, except for","the spindly legs, which jut out great spikes for ripping and tearing.",1,125,40,30,90,8354,8307,8294,600,0,0,0,0,1,115,70,60,100,2968,8307,8294,600,820,0,0,0,1,115,95,70,130,501,8307,8294,600,318,0,0,0,1,140,100,90,140,2969,8307,8294,600,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,"animated book",29,31,0,50,5,80,150,6000.00,350,50,1000,0,9999,9999,100,0,0,0,2,0,0,0,0,0,0,0,0,0,66,2889,0,0,0,0,0,"The movement of this book can only be explained as a perversion of","magics, gone terribly wrong. It flies around with the swiftness of a","bird. Abruptly it hovers before you, turning its pages rapidly before","stopping. The runes on the page glow brightly and a spell erupts!",2,285,70,100,25,1,1,1,250,0,0,0,0,2,288,100,100,30,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,109,0,139,25,34,40,0,0,0,0,0,0,0,0,0,0,0,0
869,"animated book",29,31,0,50,5,80,150,7000.00,350,50,1000,0,9999,9999,100,0,0,0,2,0,0,0,0,0,0,0,0,0,66,2889,0,0,0,0,0,"The movement of this book can only be explained as a perversion of","magics, gone terribly wrong. It flies around with the swiftness of a","bird. Abruptly it hovers before you, turning its pages rapidly before","stopping. The runes on the page glow brightly and a spell erupts!",2,296,20,100,25,1,1,1,1000,0,0,0,0,2,293,100,100,25,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,109,0,139,25,34,30,0,0,0,0,0,0,0,0,0,0,0,0
870,"animated book",29,31,0,50,5,80,150,5000.00,350,50,1000,0,9999,9999,100,0,0,0,2,0,0,0,0,0,0,0,0,0,66,2889,0,0,0,0,0,"The movement of this book can only be explained as a perversion of","magics, gone terribly wrong. It flies around with the swiftness of a","bird. Abruptly it hovers before you, turning its pages rapidly before","stopping. The runes on the page glow brightly and a spell erupts!",2,267,60,100,25,1,1,1,1000,0,0,0,0,2,122,100,100,25,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,109,0,139,25,34,50,0,0,0,0,0,0,0,0,0,0,0,0
871,"giant rat",38,1,0,0,1,20,30,9.00,12,1,1000,0,1,40,0,0,2,0,2,0,0,0,0,0,0,0,0,0,26,27,21,2001,0,0,0,"This appears to be a mutant rat, grown to dog's size by some unknown","force. Its beady red eyes peer at you along the length of its dirty","muzzle, and it flicks its hairless pink tail nervously. The giant rat","has sharp, yellow teeth that could inflict sizeable wounds.",1,10,100,2,10,27,8307,8294,1000,0,0,0,0,0,70,20,4,20,27,8307,8294,1000,0,0,0,0,0,1,30,50,0,1,1,1,1000,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
